"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"RN","median","local","sinusoidal",0.136842105263158,0.41
1,"RN","slope","local","sinusoidal",1,0.001
1,"RN","range","local","sinusoidal",-1,0.001
1,"RN","variance","local","sinusoidal",-1,0.001
1,"RN","mean_lower","local","sinusoidal",0.0105263157894737,0.972
1,"RN","mean_upper","local","sinusoidal",0.189473684210526,0.252
1,"RN","min","local","wave",0.168421052631579,0.3
1,"RN","max","local","wave",0.126315789473684,0.448
1,"RN","mean","local","wave",0.147368421052632,0.378
1,"RN","median","local","wave",0.147368421052632,0.395
1,"RN","slope","local","wave",1,0.001
1,"RN","range","local","wave",-1,0.001
1,"RN","variance","local","wave",-1,0.001
1,"RN","mean_lower","local","wave",0.126315789473684,0.466
1,"RN","mean_upper","local","wave",0.168421052631579,0.318
1,"RNN","min","local","linear",NA,NA
1,"RNN","max","local","linear",NA,NA
1,"RNN","mean","local","linear",NA,NA
1,"RNN","median","local","linear",NA,NA
1,"RNN","slope","local","linear",NA,NA
1,"RNN","range","local","linear",NA,NA
1,"RNN","variance","local","linear",NA,NA
1,"RNN","mean_lower","local","linear",NA,NA
1,"RNN","mean_upper","local","linear",NA,NA
1,"RNN","min","local","gaussian",NA,NA
1,"RNN","max","local","gaussian",NA,NA
1,"RNN","mean","local","gaussian",NA,NA
1,"RNN","median","local","gaussian",NA,NA
1,"RNN","slope","local","gaussian",NA,NA
1,"RNN","range","local","gaussian",NA,NA
1,"RNN","variance","local","gaussian",NA,NA
1,"RNN","mean_lower","local","gaussian",NA,NA
1,"RNN","mean_upper","local","gaussian",NA,NA
1,"RNN","min","local","sinusoidal",NA,NA
1,"RNN","max","local","sinusoidal",NA,NA
1,"RNN","mean","local","sinusoidal",NA,NA
1,"RNN","median","local","sinusoidal",NA,NA
1,"RNN","slope","local","sinusoidal",NA,NA
1,"RNN","range","local","sinusoidal",NA,NA
1,"RNN","variance","local","sinusoidal",NA,NA
1,"RNN","mean_lower","local","sinusoidal",NA,NA
1,"RNN","mean_upper","local","sinusoidal",NA,NA
1,"RNN","min","local","wave",NA,NA
1,"RNN","max","local","wave",NA,NA
1,"RNN","mean","local","wave",NA,NA
1,"RNN","median","local","wave",NA,NA
1,"RNN","slope","local","wave",NA,NA
1,"RNN","range","local","wave",NA,NA
1,"RNN","variance","local","wave",NA,NA
1,"RNN","mean_lower","local","wave",NA,NA
1,"RNN","mean_upper","local","wave",NA,NA
1,"D_slope","min","local","linear",0.0421052631578947,0.819
1,"D_slope","max","local","linear",0.273684210526316,0.101
1,"D_slope","mean","local","linear",0.178947368421053,0.286
1,"D_slope","median","local","linear",0.178947368421053,0.259
1,"D_slope","slope","local","linear",0.263157894736842,0.115
1,"D_slope","range","local","linear",1,0.001
1,"D_slope","variance","local","linear",1,0.001
1,"D_slope","mean_lower","local","linear",0.136842105263158,0.43
1,"D_slope","mean_upper","local","linear",0.2,0.238
1,"D_slope","min","local","gaussian",-0.0315789473684211,0.882
