"resolution","score","stat","analysis","genotype_form","correlation","p_value","indices"
10,"PImd","range","local","linear",0.631578947368421,0.001,25
10,"PImd","variance","local","linear",0.631578947368421,0.001,1
10,"PImd","variance","local","linear",0.631578947368421,0.001,11
10,"PImd","variance","local","linear",0.631578947368421,0.001,21
10,"PImd","variance","local","linear",0.631578947368421,0.001,25
10,"PImd","mean_lower","local","linear",-0.210526315789474,0.22,1
10,"PImd","mean_lower","local","linear",-0.210526315789474,0.22,11
10,"PImd","mean_lower","local","linear",-0.210526315789474,0.22,21
10,"PImd","mean_lower","local","linear",-0.210526315789474,0.22,25
10,"PImd","mean_upper","local","linear",-0.210526315789474,0.232,1
10,"PImd","mean_upper","local","linear",-0.210526315789474,0.232,11
10,"PImd","mean_upper","local","linear",-0.210526315789474,0.232,21
10,"PImd","mean_upper","local","linear",-0.210526315789474,0.232,25
10,"PImd","min","local","gaussian",-0.442105263157895,0.004,1
10,"PImd","min","local","gaussian",-0.442105263157895,0.004,11
10,"PImd","min","local","gaussian",-0.442105263157895,0.004,21
10,"PImd","min","local","gaussian",-0.442105263157895,0.004,25
10,"PImd","max","local","gaussian",-0.336842105263158,0.05,1
10,"PImd","max","local","gaussian",-0.336842105263158,0.05,11
10,"PImd","max","local","gaussian",-0.336842105263158,0.05,21
10,"PImd","max","local","gaussian",-0.336842105263158,0.05,25
10,"PImd","mean","local","gaussian",-0.368421052631579,0.03,1
10,"PImd","mean","local","gaussian",-0.368421052631579,0.03,11
10,"PImd","mean","local","gaussian",-0.368421052631579,0.03,21
10,"PImd","mean","local","gaussian",-0.368421052631579,0.03,25
10,"PImd","median","local","gaussian",-0.368421052631579,0.022,1
10,"PImd","median","local","gaussian",-0.368421052631579,0.022,11
10,"PImd","median","local","gaussian",-0.368421052631579,0.022,21
10,"PImd","median","local","gaussian",-0.368421052631579,0.022,25
10,"PImd","slope","local","gaussian",0.589473684210526,0.001,1
10,"PImd","slope","local","gaussian",0.589473684210526,0.001,11
10,"PImd","slope","local","gaussian",0.589473684210526,0.001,21
10,"PImd","slope","local","gaussian",0.589473684210526,0.001,25
10,"PImd","range","local","gaussian",0.589473684210526,0.001,1
10,"PImd","range","local","gaussian",0.589473684210526,0.001,11
10,"PImd","range","local","gaussian",0.589473684210526,0.001,21
10,"PImd","range","local","gaussian",0.589473684210526,0.001,25
10,"PImd","variance","local","gaussian",0.589473684210526,0.001,1
10,"PImd","variance","local","gaussian",0.589473684210526,0.001,11
10,"PImd","variance","local","gaussian",0.589473684210526,0.001,21
10,"PImd","variance","local","gaussian",0.589473684210526,0.001,25
10,"PImd","mean_lower","local","gaussian",-0.421052631578947,0.01,1
10,"PImd","mean_lower","local","gaussian",-0.421052631578947,0.01,11
10,"PImd","mean_lower","local","gaussian",-0.421052631578947,0.01,21
10,"PImd","mean_lower","local","gaussian",-0.421052631578947,0.01,25
10,"PImd","mean_upper","local","gaussian",-0.336842105263158,0.039,1
10,"PImd","mean_upper","local","gaussian",-0.336842105263158,0.039,11
10,"PImd","mean_upper","local","gaussian",-0.336842105263158,0.039,21
10,"PImd","mean_upper","local","gaussian",-0.336842105263158,0.039,25
10,"PImd","min","local","sinusoidal",-0.421052631578947,0.006,1
10,"PImd","min","local","sinusoidal",-0.421052631578947,0.006,11
10,"PImd","min","local","sinusoidal",-0.421052631578947,0.006,21
10,"PImd","min","local","sinusoidal",-0.421052631578947,0.006,25
10,"PImd","max","local","sinusoidal",-0.368421052631579,0.022,1
10,"PImd","max","local","sinusoidal",-0.368421052631579,0.022,11
10,"PImd","max","local","sinusoidal",-0.368421052631579,0.022,21
10,"PImd","max","local","sinusoidal",-0.368421052631579,0.022,25
10,"PImd","mean","local","sinusoidal",-0.4,0.02,1
10,"PImd","mean","local","sinusoidal",-0.4,0.02,11
10,"PImd","mean","local","sinusoidal",-0.4,0.02,21
10,"PImd","mean","local","sinusoidal",-0.4,0.02,25
10,"PImd","median","local","sinusoidal",-0.410526315789474,0.007,1
10,"PImd","median","local","sinusoidal",-0.410526315789474,0.007,11
10,"PImd","median","local","sinusoidal",-0.410526315789474,0.007,21
10,"PImd","median","local","sinusoidal",-0.410526315789474,0.007,25
10,"PImd","slope","local","sinusoidal",-0.6,0.001,1
10,"PImd","slope","local","sinusoidal",-0.6,0.001,11
10,"PImd","slope","local","sinusoidal",-0.6,0.001,21
10,"PImd","slope","local","sinusoidal",-0.6,0.001,25
10,"PImd","range","local","sinusoidal",0.6,0.001,1
10,"PImd","range","local","sinusoidal",0.6,0.001,11
10,"PImd","range","local","sinusoidal",0.6,0.001,21
10,"PImd","range","local","sinusoidal",0.6,0.001,25
10,"PImd","variance","local","sinusoidal",0.6,0.001,1
10,"PImd","variance","local","sinusoidal",0.6,0.001,11
10,"PImd","variance","local","sinusoidal",0.6,0.001,21
10,"PImd","variance","local","sinusoidal",0.6,0.001,25
10,"PImd","mean_lower","local","sinusoidal",-0.389473684210526,0.026,1
10,"PImd","mean_lower","local","sinusoidal",-0.389473684210526,0.026,11
10,"PImd","mean_lower","local","sinusoidal",-0.389473684210526,0.026,21
10,"PImd","mean_lower","local","sinusoidal",-0.389473684210526,0.026,25
10,"PImd","mean_upper","local","sinusoidal",-0.410526315789474,0.008,1
10,"PImd","mean_upper","local","sinusoidal",-0.410526315789474,0.008,11
10,"PImd","mean_upper","local","sinusoidal",-0.410526315789474,0.008,21
10,"PImd","mean_upper","local","sinusoidal",-0.410526315789474,0.008,25
10,"PImd","min","local","wave",-0.610526315789474,0.001,1
10,"PImd","min","local","wave",-0.610526315789474,0.001,11
10,"PImd","min","local","wave",-0.610526315789474,0.001,21
10,"PImd","min","local","wave",-0.610526315789474,0.001,25
10,"PImd","max","local","wave",-0.410526315789474,0.014,1
10,"PImd","max","local","wave",-0.410526315789474,0.014,11
10,"PImd","max","local","wave",-0.410526315789474,0.014,21
10,"PImd","max","local","wave",-0.410526315789474,0.014,25
10,"PImd","mean","local","wave",-0.557894736842105,0.002,1
10,"PImd","mean","local","wave",-0.557894736842105,0.002,11
10,"PImd","mean","local","wave",-0.557894736842105,0.002,21
10,"PImd","mean","local","wave",-0.557894736842105,0.002,25
10,"PImd","median","local","wave",-0.557894736842105,0.002,1
10,"PImd","median","local","wave",-0.557894736842105,0.002,11
10,"PImd","median","local","wave",-0.557894736842105,0.002,21
10,"PImd","median","local","wave",-0.557894736842105,0.002,25
10,"PImd","slope","local","wave",0.610526315789474,0.001,1
10,"PImd","slope","local","wave",0.610526315789474,0.001,11
10,"PImd","slope","local","wave",0.610526315789474,0.001,21
10,"PImd","slope","local","wave",0.610526315789474,0.001,25
10,"PImd","range","local","wave",0.610526315789474,0.001,1
10,"PImd","range","local","wave",0.610526315789474,0.001,11
10,"PImd","range","local","wave",0.610526315789474,0.001,21
10,"PImd","range","local","wave",0.610526315789474,0.001,25
10,"PImd","variance","local","wave",0.610526315789474,0.001,1
10,"PImd","variance","local","wave",0.610526315789474,0.001,11
10,"PImd","variance","local","wave",0.610526315789474,0.001,21
10,"PImd","variance","local","wave",0.610526315789474,0.001,25
10,"PImd","mean_lower","local","wave",-0.557894736842105,0.001,1
10,"PImd","mean_lower","local","wave",-0.557894736842105,0.001,11
10,"PImd","mean_lower","local","wave",-0.557894736842105,0.001,21
10,"PImd","mean_lower","local","wave",-0.557894736842105,0.001,25
10,"PImd","mean_upper","local","wave",-0.557894736842105,0.001,1
10,"PImd","mean_upper","local","wave",-0.557894736842105,0.001,11
10,"PImd","mean_upper","local","wave",-0.557894736842105,0.001,21
10,"PImd","mean_upper","local","wave",-0.557894736842105,0.001,25
10,"PILSM","min","local","linear",-0.252631578947368,0.154,1
10,"PILSM","min","local","linear",-0.252631578947368,0.154,11
10,"PILSM","min","local","linear",-0.252631578947368,0.154,21
10,"PILSM","min","local","linear",-0.252631578947368,0.154,25
10,"PILSM","max","local","linear",-0.147368421052632,0.399,1
10,"PILSM","max","local","linear",-0.147368421052632,0.399,11
10,"PILSM","max","local","linear",-0.147368421052632,0.399,21
10,"PILSM","max","local","linear",-0.147368421052632,0.399,25
10,"PILSM","mean","local","linear",-0.2,0.234,1
10,"PILSM","mean","local","linear",-0.2,0.234,11
10,"PILSM","mean","local","linear",-0.2,0.234,21
10,"PILSM","mean","local","linear",-0.2,0.234,25
10,"PILSM","median","local","linear",-0.2,0.224,1
10,"PILSM","median","local","linear",-0.2,0.224,11
10,"PILSM","median","local","linear",-0.2,0.224,21
10,"PILSM","median","local","linear",-0.2,0.224,25
10,"PILSM","slope","local","linear",0.147368421052632,0.375,1
10,"PILSM","slope","local","linear",0.147368421052632,0.375,11
10,"PILSM","slope","local","linear",0.147368421052632,0.375,21
10,"PILSM","slope","local","linear",0.147368421052632,0.375,25
10,"PILSM","range","local","linear",0.631578947368421,0.001,1
10,"PILSM","range","local","linear",0.631578947368421,0.001,11
10,"PILSM","range","local","linear",0.631578947368421,0.001,21
10,"PILSM","range","local","linear",0.631578947368421,0.001,25
10,"PILSM","variance","local","linear",0.631578947368421,0.001,1
10,"PILSM","variance","local","linear",0.631578947368421,0.001,11
10,"PILSM","variance","local","linear",0.631578947368421,0.001,21
10,"PILSM","variance","local","linear",0.631578947368421,0.001,25
10,"PILSM","mean_lower","local","linear",-0.210526315789474,0.182,1
10,"PILSM","mean_lower","local","linear",-0.210526315789474,0.182,11
10,"PILSM","mean_lower","local","linear",-0.210526315789474,0.182,21
10,"PILSM","mean_lower","local","linear",-0.210526315789474,0.182,25
10,"PILSM","mean_upper","local","linear",-0.210526315789474,0.191,1
10,"PILSM","mean_upper","local","linear",-0.210526315789474,0.191,11
10,"PILSM","mean_upper","local","linear",-0.210526315789474,0.191,21
10,"PILSM","mean_upper","local","linear",-0.210526315789474,0.191,25
10,"PILSM","min","local","gaussian",-0.442105263157895,0.008,1
10,"PILSM","min","local","gaussian",-0.442105263157895,0.008,11
10,"PILSM","min","local","gaussian",-0.442105263157895,0.008,21
10,"PILSM","min","local","gaussian",-0.442105263157895,0.008,25
10,"PILSM","max","local","gaussian",-0.336842105263158,0.037,1
10,"PILSM","max","local","gaussian",-0.336842105263158,0.037,11
10,"PILSM","max","local","gaussian",-0.336842105263158,0.037,21
10,"PILSM","max","local","gaussian",-0.336842105263158,0.037,25
10,"PILSM","mean","local","gaussian",-0.368421052631579,0.015,1
10,"PILSM","mean","local","gaussian",-0.368421052631579,0.015,11
10,"PILSM","mean","local","gaussian",-0.368421052631579,0.015,21
10,"PILSM","mean","local","gaussian",-0.368421052631579,0.015,25
10,"PILSM","median","local","gaussian",-0.368421052631579,0.031,1
10,"PILSM","median","local","gaussian",-0.368421052631579,0.031,11
10,"PILSM","median","local","gaussian",-0.368421052631579,0.031,21
10,"PILSM","median","local","gaussian",-0.368421052631579,0.031,25
10,"PILSM","slope","local","gaussian",0.589473684210526,0.001,1
10,"PILSM","slope","local","gaussian",0.589473684210526,0.001,11
10,"PILSM","slope","local","gaussian",0.589473684210526,0.001,21
10,"PILSM","slope","local","gaussian",0.589473684210526,0.001,25
10,"PILSM","range","local","gaussian",0.589473684210526,0.001,1
10,"PILSM","range","local","gaussian",0.589473684210526,0.001,11
10,"PILSM","range","local","gaussian",0.589473684210526,0.001,21
10,"PILSM","range","local","gaussian",0.589473684210526,0.001,25
10,"PILSM","variance","local","gaussian",0.589473684210526,0.001,1
10,"PILSM","variance","local","gaussian",0.589473684210526,0.001,11
10,"PILSM","variance","local","gaussian",0.589473684210526,0.001,21
10,"PILSM","variance","local","gaussian",0.589473684210526,0.001,25
10,"PILSM","mean_lower","local","gaussian",-0.421052631578947,0.012,1
10,"PILSM","mean_lower","local","gaussian",-0.421052631578947,0.012,11
10,"PILSM","mean_lower","local","gaussian",-0.421052631578947,0.012,21
10,"PILSM","mean_lower","local","gaussian",-0.421052631578947,0.012,25
10,"PILSM","mean_upper","local","gaussian",-0.336842105263158,0.033,1
10,"PILSM","mean_upper","local","gaussian",-0.336842105263158,0.033,11
10,"PILSM","mean_upper","local","gaussian",-0.336842105263158,0.033,21
10,"PILSM","mean_upper","local","gaussian",-0.336842105263158,0.033,25
10,"PILSM","min","local","sinusoidal",-0.421052631578947,0.007,1
10,"PILSM","min","local","sinusoidal",-0.421052631578947,0.007,11
10,"PILSM","min","local","sinusoidal",-0.421052631578947,0.007,21
10,"PILSM","min","local","sinusoidal",-0.421052631578947,0.007,25
10,"PILSM","max","local","sinusoidal",-0.368421052631579,0.032,1
10,"PILSM","max","local","sinusoidal",-0.368421052631579,0.032,11
10,"PILSM","max","local","sinusoidal",-0.368421052631579,0.032,21
10,"PILSM","max","local","sinusoidal",-0.368421052631579,0.032,25
10,"PILSM","mean","local","sinusoidal",-0.4,0.011,1
10,"PILSM","mean","local","sinusoidal",-0.4,0.011,11
10,"PILSM","mean","local","sinusoidal",-0.4,0.011,21
10,"PILSM","mean","local","sinusoidal",-0.4,0.011,25
10,"PILSM","median","local","sinusoidal",-0.410526315789474,0.019,1
10,"PILSM","median","local","sinusoidal",-0.410526315789474,0.019,11
10,"PILSM","median","local","sinusoidal",-0.410526315789474,0.019,21
10,"PILSM","median","local","sinusoidal",-0.410526315789474,0.019,25
10,"PILSM","slope","local","sinusoidal",-0.6,0.001,1
10,"PILSM","slope","local","sinusoidal",-0.6,0.001,11
10,"PILSM","slope","local","sinusoidal",-0.6,0.001,21
10,"PILSM","slope","local","sinusoidal",-0.6,0.001,25
10,"PILSM","range","local","sinusoidal",0.6,0.001,1
10,"PILSM","range","local","sinusoidal",0.6,0.001,11
10,"PILSM","range","local","sinusoidal",0.6,0.001,21
10,"PILSM","range","local","sinusoidal",0.6,0.001,25
10,"PILSM","variance","local","sinusoidal",0.6,0.001,1
10,"PILSM","variance","local","sinusoidal",0.6,0.001,11
10,"PILSM","variance","local","sinusoidal",0.6,0.001,21
10,"PILSM","variance","local","sinusoidal",0.6,0.001,25
10,"PILSM","mean_lower","local","sinusoidal",-0.389473684210526,0.023,1
10,"PILSM","mean_lower","local","sinusoidal",-0.389473684210526,0.023,11
10,"PILSM","mean_lower","local","sinusoidal",-0.389473684210526,0.023,21
10,"PILSM","mean_lower","local","sinusoidal",-0.389473684210526,0.023,25
10,"PILSM","mean_upper","local","sinusoidal",-0.410526315789474,0.013,1
10,"PILSM","mean_upper","local","sinusoidal",-0.410526315789474,0.013,11
10,"PILSM","mean_upper","local","sinusoidal",-0.410526315789474,0.013,21
10,"PILSM","mean_upper","local","sinusoidal",-0.410526315789474,0.013,25
10,"PILSM","min","local","wave",-0.610526315789474,0.001,1
10,"PILSM","min","local","wave",-0.610526315789474,0.001,11
10,"PILSM","min","local","wave",-0.610526315789474,0.001,21
10,"PILSM","min","local","wave",-0.610526315789474,0.001,25
10,"PILSM","max","local","wave",-0.410526315789474,0.006,1
10,"PILSM","max","local","wave",-0.410526315789474,0.006,11
10,"PILSM","max","local","wave",-0.410526315789474,0.006,21
10,"PILSM","max","local","wave",-0.410526315789474,0.006,25
10,"PILSM","mean","local","wave",-0.557894736842105,0.002,1
10,"PILSM","mean","local","wave",-0.557894736842105,0.002,11
10,"PILSM","mean","local","wave",-0.557894736842105,0.002,21
10,"PILSM","mean","local","wave",-0.557894736842105,0.002,25
10,"PILSM","median","local","wave",-0.557894736842105,0.001,1
10,"PILSM","median","local","wave",-0.557894736842105,0.001,11
10,"PILSM","median","local","wave",-0.557894736842105,0.001,21
10,"PILSM","median","local","wave",-0.557894736842105,0.001,25
10,"PILSM","slope","local","wave",0.610526315789474,0.001,1
10,"PILSM","slope","local","wave",0.610526315789474,0.001,11
10,"PILSM","slope","local","wave",0.610526315789474,0.001,21
10,"PILSM","slope","local","wave",0.610526315789474,0.001,25
10,"PILSM","range","local","wave",0.610526315789474,0.001,1
10,"PILSM","range","local","wave",0.610526315789474,0.001,11
10,"PILSM","range","local","wave",0.610526315789474,0.001,21
10,"PILSM","range","local","wave",0.610526315789474,0.001,25
10,"PILSM","variance","local","wave",0.610526315789474,0.001,1
10,"PILSM","variance","local","wave",0.610526315789474,0.001,11
10,"PILSM","variance","local","wave",0.610526315789474,0.001,21
10,"PILSM","variance","local","wave",0.610526315789474,0.001,25
10,"PILSM","mean_lower","local","wave",-0.557894736842105,0.001,1
10,"PILSM","mean_lower","local","wave",-0.557894736842105,0.001,11
10,"PILSM","mean_lower","local","wave",-0.557894736842105,0.001,21
10,"PILSM","mean_lower","local","wave",-0.557894736842105,0.001,25
10,"PILSM","mean_upper","local","wave",-0.557894736842105,0.002,1
10,"PILSM","mean_upper","local","wave",-0.557894736842105,0.002,11
10,"PILSM","mean_upper","local","wave",-0.557894736842105,0.002,21
10,"PILSM","mean_upper","local","wave",-0.557894736842105,0.002,25
10,"RTR","min","local","linear",0.0526315789473684,0.773,1
10,"RTR","min","local","linear",0.0526315789473684,0.773,11
10,"RTR","min","local","linear",0.0526315789473684,0.773,21
10,"RTR","min","local","linear",0.0526315789473684,0.773,25
10,"RTR","max","local","linear",0.0736842105263158,0.687,1
10,"RTR","max","local","linear",0.0736842105263158,0.687,11
10,"RTR","max","local","linear",0.0736842105263158,0.687,21
10,"RTR","max","local","linear",0.0736842105263158,0.687,25
10,"RTR","mean","local","linear",0.0842105263157895,0.621,1
10,"RTR","mean","local","linear",0.0842105263157895,0.621,11
10,"RTR","mean","local","linear",0.0842105263157895,0.621,21
10,"RTR","mean","local","linear",0.0842105263157895,0.621,25
10,"RTR","median","local","linear",0.0842105263157895,0.611,1
10,"RTR","median","local","linear",0.0842105263157895,0.611,11
10,"RTR","median","local","linear",0.0842105263157895,0.611,21
10,"RTR","median","local","linear",0.0842105263157895,0.611,25
10,"RTR","slope","local","linear",0.831578947368421,0.001,1
10,"RTR","slope","local","linear",0.831578947368421,0.001,11
10,"RTR","slope","local","linear",0.831578947368421,0.001,21
10,"RTR","slope","local","linear",0.831578947368421,0.001,25
10,"RTR","range","local","linear",0.2,0.252,1
10,"RTR","range","local","linear",0.2,0.252,11
10,"RTR","range","local","linear",0.2,0.252,21
10,"RTR","range","local","linear",0.2,0.252,25
10,"RTR","variance","local","linear",0.2,0.211,1
10,"RTR","variance","local","linear",0.2,0.211,11
10,"RTR","variance","local","linear",0.2,0.211,21
10,"RTR","variance","local","linear",0.2,0.211,25
10,"RTR","mean_lower","local","linear",0.0105263157894737,0.979,1
10,"RTR","mean_lower","local","linear",0.0105263157894737,0.979,11
10,"RTR","mean_lower","local","linear",0.0105263157894737,0.979,21
10,"RTR","mean_lower","local","linear",0.0105263157894737,0.979,25
10,"RTR","mean_upper","local","linear",0.136842105263158,0.436,1
10,"RTR","mean_upper","local","linear",0.136842105263158,0.436,11
10,"RTR","mean_upper","local","linear",0.136842105263158,0.436,21
10,"RTR","mean_upper","local","linear",0.136842105263158,0.436,25
10,"RTR","min","local","gaussian",-0.442105263157895,0.008,1
10,"RTR","min","local","gaussian",-0.442105263157895,0.008,11
10,"RTR","min","local","gaussian",-0.442105263157895,0.008,21
10,"RTR","min","local","gaussian",-0.442105263157895,0.008,25
10,"RTR","max","local","gaussian",-0.336842105263158,0.048,1
10,"RTR","max","local","gaussian",-0.336842105263158,0.048,11
10,"RTR","max","local","gaussian",-0.336842105263158,0.048,21
10,"RTR","max","local","gaussian",-0.336842105263158,0.048,25
10,"RTR","mean","local","gaussian",-0.368421052631579,0.013,1
10,"RTR","mean","local","gaussian",-0.368421052631579,0.013,11
10,"RTR","mean","local","gaussian",-0.368421052631579,0.013,21
10,"RTR","mean","local","gaussian",-0.368421052631579,0.013,25
10,"RTR","median","local","gaussian",-0.368421052631579,0.015,1
10,"RTR","median","local","gaussian",-0.368421052631579,0.015,11
10,"RTR","median","local","gaussian",-0.368421052631579,0.015,21
10,"RTR","median","local","gaussian",-0.368421052631579,0.015,25
10,"RTR","slope","local","gaussian",0.589473684210526,0.001,1
10,"RTR","slope","local","gaussian",0.589473684210526,0.001,11
10,"RTR","slope","local","gaussian",0.589473684210526,0.001,21
10,"RTR","slope","local","gaussian",0.589473684210526,0.001,25
10,"RTR","range","local","gaussian",0.589473684210526,0.001,1
10,"RTR","range","local","gaussian",0.589473684210526,0.001,11
10,"RTR","range","local","gaussian",0.589473684210526,0.001,21
10,"RTR","range","local","gaussian",0.589473684210526,0.001,25
10,"RTR","variance","local","gaussian",0.589473684210526,0.002,1
10,"RTR","variance","local","gaussian",0.589473684210526,0.002,11
10,"RTR","variance","local","gaussian",0.589473684210526,0.002,21
10,"RTR","variance","local","gaussian",0.589473684210526,0.002,25
10,"RTR","mean_lower","local","gaussian",-0.421052631578947,0.008,1
10,"RTR","mean_lower","local","gaussian",-0.421052631578947,0.008,11
10,"RTR","mean_lower","local","gaussian",-0.421052631578947,0.008,21
10,"RTR","mean_lower","local","gaussian",-0.421052631578947,0.008,25
10,"RTR","mean_upper","local","gaussian",-0.336842105263158,0.039,1
10,"RTR","mean_upper","local","gaussian",-0.336842105263158,0.039,11
10,"RTR","mean_upper","local","gaussian",-0.336842105263158,0.039,21
10,"RTR","mean_upper","local","gaussian",-0.336842105263158,0.039,25
10,"RTR","min","local","sinusoidal",0.421052631578947,0.009,1
10,"RTR","min","local","sinusoidal",0.421052631578947,0.009,11
10,"RTR","min","local","sinusoidal",0.421052631578947,0.009,21
10,"RTR","min","local","sinusoidal",0.421052631578947,0.009,25
10,"RTR","max","local","sinusoidal",0.368421052631579,0.036,1
10,"RTR","max","local","sinusoidal",0.368421052631579,0.036,11
10,"RTR","max","local","sinusoidal",0.368421052631579,0.036,21
10,"RTR","max","local","sinusoidal",0.368421052631579,0.036,25
10,"RTR","mean","local","sinusoidal",0.4,0.01,1
10,"RTR","mean","local","sinusoidal",0.4,0.01,11
10,"RTR","mean","local","sinusoidal",0.4,0.01,21
10,"RTR","mean","local","sinusoidal",0.4,0.01,25
10,"RTR","median","local","sinusoidal",0.410526315789474,0.015,1
10,"RTR","median","local","sinusoidal",0.410526315789474,0.015,11
10,"RTR","median","local","sinusoidal",0.410526315789474,0.015,21
10,"RTR","median","local","sinusoidal",0.410526315789474,0.015,25
10,"RTR","slope","local","sinusoidal",0.6,0.001,1
10,"RTR","slope","local","sinusoidal",0.6,0.001,11
10,"RTR","slope","local","sinusoidal",0.6,0.001,21
10,"RTR","slope","local","sinusoidal",0.6,0.001,25
10,"RTR","range","local","sinusoidal",-0.6,0.001,1
10,"RTR","range","local","sinusoidal",-0.6,0.001,11
10,"RTR","range","local","sinusoidal",-0.6,0.001,21
10,"RTR","range","local","sinusoidal",-0.6,0.001,25
10,"RTR","variance","local","sinusoidal",-0.6,0.002,1
10,"RTR","variance","local","sinusoidal",-0.6,0.002,11
10,"RTR","variance","local","sinusoidal",-0.6,0.002,21
10,"RTR","variance","local","sinusoidal",-0.6,0.002,25
10,"RTR","mean_lower","local","sinusoidal",0.389473684210526,0.018,1
10,"RTR","mean_lower","local","sinusoidal",0.389473684210526,0.018,11
10,"RTR","mean_lower","local","sinusoidal",0.389473684210526,0.018,21
10,"RTR","mean_lower","local","sinusoidal",0.389473684210526,0.018,25
10,"RTR","mean_upper","local","sinusoidal",0.410526315789474,0.016,1
10,"RTR","mean_upper","local","sinusoidal",0.410526315789474,0.016,11
10,"RTR","mean_upper","local","sinusoidal",0.410526315789474,0.016,21
10,"RTR","mean_upper","local","sinusoidal",0.410526315789474,0.016,25
10,"RTR","min","local","wave",-0.610526315789474,0.002,1
10,"RTR","min","local","wave",-0.610526315789474,0.002,11
10,"RTR","min","local","wave",-0.610526315789474,0.002,21
10,"RTR","min","local","wave",-0.610526315789474,0.002,25
10,"RTR","max","local","wave",-0.410526315789474,0.01,1
10,"RTR","max","local","wave",-0.410526315789474,0.01,11
10,"RTR","max","local","wave",-0.410526315789474,0.01,21
10,"RTR","max","local","wave",-0.410526315789474,0.01,25
10,"RTR","mean","local","wave",-0.557894736842105,0.003,1
10,"RTR","mean","local","wave",-0.557894736842105,0.003,11
10,"RTR","mean","local","wave",-0.557894736842105,0.003,21
10,"RTR","mean","local","wave",-0.557894736842105,0.003,25
10,"RTR","median","local","wave",-0.557894736842105,0.001,1
10,"RTR","median","local","wave",-0.557894736842105,0.001,11
10,"RTR","median","local","wave",-0.557894736842105,0.001,21
10,"RTR","median","local","wave",-0.557894736842105,0.001,25
10,"RTR","slope","local","wave",0.610526315789474,0.001,1
10,"RTR","slope","local","wave",0.610526315789474,0.001,11
10,"RTR","slope","local","wave",0.610526315789474,0.001,21
10,"RTR","slope","local","wave",0.610526315789474,0.001,25
10,"RTR","range","local","wave",0.610526315789474,0.001,1
10,"RTR","range","local","wave",0.610526315789474,0.001,11
10,"RTR","range","local","wave",0.610526315789474,0.001,21
10,"RTR","range","local","wave",0.610526315789474,0.001,25
10,"RTR","variance","local","wave",0.610526315789474,0.001,1
10,"RTR","variance","local","wave",0.610526315789474,0.001,11
10,"RTR","variance","local","wave",0.610526315789474,0.001,21
10,"RTR","variance","local","wave",0.610526315789474,0.001,25
10,"RTR","mean_lower","local","wave",-0.557894736842105,0.001,1
10,"RTR","mean_lower","local","wave",-0.557894736842105,0.001,11
10,"RTR","mean_lower","local","wave",-0.557894736842105,0.001,21
10,"RTR","mean_lower","local","wave",-0.557894736842105,0.001,25
10,"RTR","mean_upper","local","wave",-0.557894736842105,0.001,1
10,"RTR","mean_upper","local","wave",-0.557894736842105,0.001,11
10,"RTR","mean_upper","local","wave",-0.557894736842105,0.001,21
10,"RTR","mean_upper","local","wave",-0.557894736842105,0.001,25
10,"PIR","min","local","linear",-0.242105263157895,0.149,1
10,"PIR","min","local","linear",-0.242105263157895,0.149,11
10,"PIR","min","local","linear",-0.242105263157895,0.149,21
10,"PIR","min","local","linear",-0.242105263157895,0.149,25
10,"PIR","max","local","linear",-0.136842105263158,0.416,1
10,"PIR","max","local","linear",-0.136842105263158,0.416,11
10,"PIR","max","local","linear",-0.136842105263158,0.416,21
10,"PIR","max","local","linear",-0.136842105263158,0.416,25
10,"PIR","mean","local","linear",-0.189473684210526,0.237,1
10,"PIR","mean","local","linear",-0.189473684210526,0.237,11
10,"PIR","mean","local","linear",-0.189473684210526,0.237,21
10,"PIR","mean","local","linear",-0.189473684210526,0.237,25
10,"PIR","median","local","linear",-0.189473684210526,0.248,1
10,"PIR","median","local","linear",-0.189473684210526,0.248,11
10,"PIR","median","local","linear",-0.189473684210526,0.248,21
10,"PIR","median","local","linear",-0.189473684210526,0.248,25
10,"PIR","slope","local","linear",0.115789473684211,0.485,1
10,"PIR","slope","local","linear",0.115789473684211,0.485,11
10,"PIR","slope","local","linear",0.115789473684211,0.485,21
10,"PIR","slope","local","linear",0.115789473684211,0.485,25
10,"PIR","range","local","linear",0.642105263157895,0.001,1
10,"PIR","range","local","linear",0.642105263157895,0.001,11
10,"PIR","range","local","linear",0.642105263157895,0.001,21
10,"PIR","range","local","linear",0.642105263157895,0.001,25
10,"PIR","variance","local","linear",0.642105263157895,0.001,1
10,"PIR","variance","local","linear",0.642105263157895,0.001,11
10,"PIR","variance","local","linear",0.642105263157895,0.001,21
10,"PIR","variance","local","linear",0.642105263157895,0.001,25
10,"PIR","mean_lower","local","linear",-0.2,0.241,1
10,"PIR","mean_lower","local","linear",-0.2,0.241,11
10,"PIR","mean_lower","local","linear",-0.2,0.241,21
10,"PIR","mean_lower","local","linear",-0.2,0.241,25
10,"PIR","mean_upper","local","linear",-0.2,0.23,1
10,"PIR","mean_upper","local","linear",-0.2,0.23,11
10,"PIR","mean_upper","local","linear",-0.2,0.23,21
10,"PIR","mean_upper","local","linear",-0.2,0.23,25
10,"PIR","min","local","gaussian",-0.442105263157895,0.004,1
10,"PIR","min","local","gaussian",-0.442105263157895,0.004,11
10,"PIR","min","local","gaussian",-0.442105263157895,0.004,21
10,"PIR","min","local","gaussian",-0.442105263157895,0.004,25
10,"PIR","max","local","gaussian",-0.336842105263158,0.029,1
